network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider
2001:470:28:aa::/63,6252001,6252001,,0,0
2001:470:28:ac::/62,6252001,6252001,,0,0
2001:470:28:b0::/64,2661886,6252001,,0,0
2001:470:28:b1::/64,6252001,6252001,,0,0
2001:470:28:b2::/63,6252001,6252001,,0,0
2001:470:28:b4::/62,6252001,6252001,,0,0
2001:470:28:b8::/61,6252001,6252001,,0,0
2001:470:28:c0::/58,6252001,6252001,,0,0
2001:470:28:100::/57,6252001,6252001,,0,0
2001:470:28:180::/59,6252001,6252001,,0,0
2001:470:28:1a0::/62,6252001,6252001,,0,0
2001:470:28:1a4::/63,6252001,6252001,,0,0
2001:470:28:1a6::/64,2017370,6252001,,0,0
2001:470:28:1a7::/64,6252001,6252001,,0,0
2001:470:28:1a8::/61,6252001,6252001,,0,0
2001:470:28:1b0::/60,6252001,6252001,,0,0
2001:470:28:1c0::/58,6252001,6252001,,0,0
2001:470:28:200::/57,6252001,6252001,,0,0
2001:470:28:280::/58,6252001,6252001,,0,0
2001:470:28:2c0::/59,6252001,6252001,,0,0
2001:470:28:2e0::/64,2661886,6252001,,0,0
2001:470:28:2e1::/64,6252001,6252001,,0,0
2001:470:28:2e2::/63,6252001,6252001,,0,0
2001:470:28:2e4::/62,6252001,6252001,,0,0
2001:470:28:2e8::/61,6252001,6252001,,0,0
2001:470:28:2f0::/60,6252001,6252001,,0,0
2001:470:28:300::/58,6252001,6252001,,0,0
2001:470:28:340::/59,6252001,6252001,,0,0
2001:470:28:360::/61,6252001,6252001,,0,0
2001:470:28:368::/62,6252001,6252001,,0,0
2001:470:28:36c::/63,6252001,6252001,,0,0
2001:470:28:36e::/64,2623032,6252001,,0,0
2001:470:28:36f::/64,6252001,6252001,,0,0
2001:470:28:370::/60,6252001,6252001,,0,0
2001:470:28:380::/58,6252001,6252001,,0,0
2001:470:28:3c0::/60,6252001,6252001,,0,0
2001:470:28:3d0::/62,6252001,6252001,,0,0
2001:470:28:3d4::/64,6252001,6252001,,0,0
2001:470:28:3d5::/64,2661886,6252001,,0,0
2001:470:28:3d6::/63,6252001,6252001,,0,0
2001:470:28:3d8::/61,6252001,6252001,,0,0
2001:470:28:3e0::/59,6252001,6252001,,0,0
2001:470:28:400::/56,6252001,6252001,,0,0
2001:470:28:500::/60,6252001,6252001,,0,0
2001:470:28:510::/61,6252001,6252001,,0,0
2001:470:28:518::/64,2017370,6252001,,0,0
2001:470:28:519::/64,6252001,6252001,,0,0
2001:470:28:51a::/63,6252001,6252001,,0,0
2001:470:28:51c::/62,6252001,6252001,,0,0
2001:470:28:520::/59,6252001,6252001,,0,0
2001:470:28:540::/58,6252001,6252001,,0,0
2001:470:28:580::/57,6252001,6252001,,0,0
2001:470:28:600::/58,6252001,6252001,,0,0
2001:470:28:640::/59,6252001,6252001,,0,0
2001:470:28:660::/60,6252001,6252001,,0,0
2001:470:28:670::/62,6252001,6252001,,0,0
2001:470:28:674::/63,6252001,6252001,,0,0
2001:470:28:676::/64,6252001,6252001,,0,0
2001:470:28:677::/64,2661886,6252001,,0,0
2001:470:28:678::/61,6252001,6252001,,0,0
2001:470:28:680::/58,6252001,6252001,,0,0
2001:470:28:6c0::/60,6252001,6252001,,0,0
2001:470:28:6d0::/61,6252001,6252001,,0,0
2001:470:28:6d8::/62,6252001,6252001,,0,0
2001:470:28:6dc::/63,6252001,6252001,,0,0
2001:470:28:6de::/64,2661886,6252001,,0,0
2001:470:28:6df::/64,6252001,6252001,,0,0
2001:470:28:6e0::/59,6252001,6252001,,0,0
2001:470:28:700::/56,6252001,6252001,,0,0
2001:470:28:800::/60,6252001,6252001,,0,0
2001:470:28:810::/62,6252001,6252001,,0,0
2001:470:28:814::/63,6252001,6252001,,0,0
2001:470:28:816::/64,6252001,6252001,,0,0
2001:470:28:817::/64,2623032,6252001,,0,0
2001:470:28:818::/61,6252001,6252001,,0,0
2001:470:28:820::/59,6252001,6252001,,0,0
2001:470:28:840::/58,6252001,6252001,,0,0
2001:470:28:880::/57,6252001,6252001,,0,0
2001:470:28:900::/62,6252001,6252001,,0,0
2001:470:28:904::/63,6252001,6252001,,0,0
2001:470:28:906::/64,6252001,6252001,,0,0
2001:470:28:907::/64,2017370,6252001,,0,0
2001:470:28:908::/61,6252001,6252001,,0,0
2001:470:28:910::/60,6252001,6252001,,0,0
2001:470:28:920::/60,6252001,6252001,,0,0
2001:470:28:930::/62,6252001,6252001,,0,0
2001:470:28:934::/63,6252001,6252001,,0,0
2001:470:28:936::/64,6252001,6252001,,0,0
2001:470:28:937::/64,2661886,6252001,,0,0
2001:470:28:938::/61,6252001,6252001,,0,0
2001:470:28:940::/61,6252001,6252001,,0,0
2001:470:28:948::/64,6252001,6252001,,0,0
2001:470:28:949::/64,660013,6252001,,0,0
2001:470:28:94a::/63,6252001,6252001,,0,0
2001:470:28:94c::/62,6252001,6252001,,0,0
2001:470:28:950::/60,6252001,6252001,,0,0
2001:470:28:960::/59,6252001,6252001,,0,0
2001:470:28:980::/58,6252001,6252001,,0,0
2001:470:28:9c0::/63,6252001,6252001,,0,0
2001:470:28:9c2::/64,2661886,6252001,,0,0
2001:470:28:9c3::/64,6252001,6252001,,0,0
2001:470:28:9c4::/62,6252001,6252001,,0,0
2001:470:28:9c8::/61,6252001,6252001,,0,0
2001:470:28:9d0::/60,6252001,6252001,,0,0
2001:470:28:9e0::/59,6252001,6252001,,0,0
2001:470:28:a00::/59,6252001,6252001,,0,0
2001:470:28:a20::/61,6252001,6252001,,0,0
2001:470:28:a28::/62,6252001,6252001,,0,0
2001:470:28:a2c::/64,2661886,6252001,,0,0
2001:470:28:a2d::/64,6252001,6252001,,0,0
2001:470:28:a2e::/63,6252001,6252001,,0,0
2001:470:28:a30::/60,6252001,6252001,,0,0
2001:470:28:a40::/59,6252001,6252001,,0,0
2001:470:28:a60::/60,6252001,6252001,,0,0
2001:470:28:a70::/61,6252001,6252001,,0,0
2001:470:28:a78::/63,6252001,6252001,,0,0
2001:470:28:a7a::/64,2017370,6252001,,0,0
2001:470:28:a7b::/64,6252001,6252001,,0,0
2001:470:28:a7c::/62,6252001,6252001,,0,0
2001:470:28:a80::/63,6252001,6252001,,0,0
2001:470:28:a82::/64,6252001,6252001,,0,0
2001:470:28:a83::/64,2017370,6252001,,0,0
2001:470:28:a84::/62,6252001,6252001,,0,0
2001:470:28:a88::/61,6252001,6252001,,0,0
2001:470:28:a90::/60,6252001,6252001,,0,0
2001:470:28:aa0::/59,6252001,6252001,,0,0
2001:470:28:ac0::/58,6252001,6252001,,0,0
2001:470:28:b00::/56,2661886,6252001,,0,0
2001:470:28:c00::/55,6252001,6252001,,0,0
2001:470:28:e00::/57,6252001,6252001,,0,0
2001:470:28:e80::/58,6252001,6252001,,0,0
2001:470:28:ec0::/59,6252001,6252001,,0,0
2001:470:28:ee0::/60,6252001,6252001,,0,0
2001:470:28:ef0::/61,6252001,6252001,,0,0
2001:470:28:ef8::/62,6252001,6252001,,0,0
2001:470:28:efc::/64,6252001,6252001,,0,0
2001:470:28:efd::/64,2661886,6252001,,0,0
2001:470:28:efe::/63,6252001,6252001,,0,0
2001:470:28:f00::/56,6252001,6252001,,0,0
2001:470:28:1000::/52,6252001,6252001,,0,0
2001:470:28:2000::/51,6252001,6252001,,0,0
2001:470:28:4000::/50,6252001,6252001,,0,0
2001:470:28:8000::/49,6252001,6252001,,0,0
2001:470:29::/48,6252001,6252001,,0,0
2001:470:2a::/47,6252001,6252001,,0,0
2001:470:2c::/46,6252001,6252001,,0,0
2001:470:30::/46,6252001,6252001,,0,0
2001:470:34::/47,6252001,6252001,,0,0
2001:470:36::/58,6252001,6252001,,0,0
2001:470:36:40::/59,6252001,6252001,,0,0
2001:470:36:60::/61,6252001,6252001,,0,0
2001:470:36:68::/62,6252001,6252001,,0,0
2001:470:36:6c::/64,6252001,6252001,,0,0
2001:470:36:6d::/64,1269750,6252001,,0,0
2001:470:36:6e::/63,6252001,6252001,,0,0
2001:470:36:70::/60,6252001,6252001,,0,0
2001:470:36:80::/57,6252001,6252001,,0,0
2001:470:36:100::/56,6252001,6252001,,0,0
2001:470:36:200::/55,6252001,6252001,,0,0
2001:470:36:400::/54,6252001,6252001,,0,0
2001:470:36:800::/53,6252001,6252001,,0,0
2001:470:36:1000::/52,6252001,6252001,,0,0
2001:470:36:2000::/51,6252001,6252001,,0,0
2001:470:36:4000::/50,6252001,6252001,,0,0
2001:470:36:8000::/49,6252001,6252001,,0,0
2001:470:37::/48,6252001,6252001,,0,0
2001:470:38::/45,6252001,6252001,,0,0
2001:470:40::/43,6252001,6252001,,0,0
2001:470:60::/45,6252001,6252001,,0,0
2001:470:68::/46,6252001,6252001,,0,0
2001:470:6c::/55,2921044,6252001,,0,0
2001:470:6c:200::/56,2921044,6252001,,0,0
2001:470:6c:300::/57,2921044,6252001,,0,0
2001:470:6c:380::/60,2921044,6252001,,0,0
2001:470:6c:390::/61,2921044,6252001,,0,0
2001:470:6c:398::/62,2921044,6252001,,0,0
2001:470:6c:39c::/63,2921044,6252001,,0,0
2001:470:6c:39e::/64,2623032,6252001,,0,0
2001:470:6c:39f::/64,2921044,6252001,,0,0
2001:470:6c:3a0::/59,2921044,6252001,,0,0
2001:470:6c:3c0::/58,2921044,6252001,,0,0
2001:470:6c:400::/54,2921044,6252001,,0,0
2001:470:6c:800::/53,2921044,6252001,,0,0
2001:470:6c:1000::/52,2921044,6252001,,0,0
2001:470:6c:2000::/51,2921044,6252001,,0,0
2001:470:6c:4000::/50,2921044,6252001,,0,0
2001:470:6c:8000::/49,2921044,6252001,,0,0
2001:470:6d::/55,2921044,6252001,,0,0
2001:470:6d:200::/56,2921044,6252001,,0,0
2001:470:6d:300::/57,2921044,6252001,,0,0
2001:470:6d:380::/60,2921044,6252001,,0,0
2001:470:6d:390::/61,2921044,6252001,,0,0
2001:470:6d:398::/62,2921044,6252001,,0,0
2001:470:6d:39c::/63,2921044,6252001,,0,0
2001:470:6d:39e::/64,2623032,6252001,,0,0
2001:470:6d:39f::/64,2921044,6252001,,0,0
2001:470:6d:3a0::/59,2921044,6252001,,0,0
2001:470:6d:3c0::/58,2921044,6252001,,0,0
2001:470:6d:400::/55,2921044,6252001,,0,0
2001:470:6d:600::/57,2921044,6252001,,0,0
2001:470:6d:680::/59,2921044,6252001,,0,0
2001:470:6d:6a0::/60,2921044,6252001,,0,0
2001:470:6d:6b0::/63,2921044,6252001,,0,0
2001:470:6d:6b2::/64,2510769,6252001,,0,0
2001:470:6d:6b3::/64,2921044,6252001,,0,0
2001:470:6d:6b4::/62,2921044,6252001,,0,0
2001:470:6d:6b8::/61,2921044,6252001,,0,0
2001:470:6d:6c0::/58,2921044,6252001,,0,0
2001:470:6d:700::/56,2921044,6252001,,0,0
2001:470:6d:800::/53,2921044,6252001,,0,0
2001:470:6d:1000::/52,2921044,6252001,,0,0
2001:470:6d:2000::/51,2921044,6252001,,0,0
2001:470:6d:4000::/50,2921044,6252001,,0,0
2001:470:6d:8000::/49,2921044,6252001,,0,0
2001:470:6e::/48,6252001,6252001,,0,0
2001:470:6f::/54,3077311,6252001,,0,0
2001:470:6f:400::/57,3077311,6252001,,0,0
2001:470:6f:480::/60,3077311,6252001,,0,0
2001:470:6f:490::/61,3077311,6252001,,0,0
2001:470:6f:498::/62,3077311,6252001,,0,0
2001:470:6f:49c::/63,3077311,6252001,,0,0
2001:470:6f:49e::/64,3077311,6252001,,0,0
2001:470:6f:49f::/64,3057568,6252001,,0,0
2001:470:6f:4a0::/59,3077311,6252001,,0,0
2001:470:6f:4c0::/58,3077311,6252001,,0,0
2001:470:6f:500::/56,3077311,6252001,,0,0
2001:470:6f:600::/55,3077311,6252001,,0,0
2001:470:6f:800::/53,3077311,6252001,,0,0
2001:470:6f:1000::/52,3077311,6252001,,0,0
2001:470:6f:2000::/51,3077311,6252001,,0,0
2001:470:6f:4000::/50,3077311,6252001,,0,0
2001:470:6f:8000::/49,3077311,6252001,,0,0
2001:470:70::/48,6252001,6252001,,0,0
2001:470:71::/56,6252001,6252001,,0,0
2001:470:71:100::/57,6252001,6252001,,0,0
2001:470:71:180::/58,6252001,6252001,,0,0
2001:470:71:1c0::/60,6252001,6252001,,0,0
2001:470:71:1d0::/61,6252001,6252001,,0,0
2001:470:71:1d8::/62,6252001,6252001,,0,0
2001:470:71:1dc::/64,6252001,6252001,,0,0
2001:470:71:1dd::/64,798544,6252001,,0,0
2001:470:71:1de::/63,6252001,6252001,,0,0
2001:470:71:1e0::/59,6252001,6252001,,0,0
2001:470:71:200::/55,6252001,6252001,,0,0
2001:470:71:400::/55,6252001,6252001,,0,0
2001:470:71:600::/64,798544,6252001,,0,0
2001:470:71:601::/64,6252001,6252001,,0,0
2001:470:71:602::/63,6252001,6252001,,0,0
2001:470:71:604::/62,6252001,6252001,,0,0
2001:470:71:608::/62,6252001,6252001,,0,0
2001:470:71:60c::/64,798544,6252001,,0,0
2001:470:71:60d::/64,6252001,6252001,,0,0
2001:470:71:60e::/63,6252001,6252001,,0,0
2001:470:71:610::/60,6252001,6252001,,0,0
2001:470:71:620::/59,6252001,6252001,,0,0
2001:470:71:640::/58,6252001,6252001,,0,0
2001:470:71:680::/57,6252001,6252001,,0,0
2001:470:71:700::/56,6252001,6252001,,0,0
2001:470:71:800::/54,6252001,6252001,,0,0
2001:470:71:c00::/59,6252001,6252001,,0,0
2001:470:71:c20::/64,6252001,6252001,,0,0
2001:470:71:c21::/64,798544,6252001,,0,0
2001:470:71:c22::/63,6252001,6252001,,0,0
2001:470:71:c24::/62,6252001,6252001,,0,0
2001:470:71:c28::/61,6252001,6252001,,0,0
2001:470:71:c30::/60,6252001,6252001,,0,0
2001:470:71:c40::/58,6252001,6252001,,0,0
2001:470:71:c80::/57,6252001,6252001,,0,0
2001:470:71:d00::/59,6252001,6252001,,0,0
2001:470:71:d20::/61,6252001,6252001,,0,0
2001:470:71:d28::/62,6252001,6252001,,0,0
2001:470:71:d2c::/64,798544,6252001,,0,0
2001:470:71:d2d::/64,6252001,6252001,,0,0
2001:470:71:d2e::/63,6252001,6252001,,0,0
2001:470:71:d30::/60,6252001,6252001,,0,0
2001:470:71:d40::/58,6252001,6252001,,0,0
2001:470:71:d80::/57,6252001,6252001,,0,0
2001:470:71:e00::/57,6252001,6252001,,0,0
2001:470:71:e80::/58,6252001,6252001,,0,0
2001:470:71:ec0::/61,6252001,6252001,,0,0
2001:470:71:ec8::/62,6252001,6252001,,0,0
2001:470:71:ecc::/63,6252001,6252001,,0,0
2001:470:71:ece::/64,798544,6252001,,0,0
2001:470:71:ecf::/64,6252001,6252001,,0,0
2001:470:71:ed0::/60,6252001,6252001,,0,0
2001:470:71:ee0::/59,6252001,6252001,,0,0
2001:470:71:f00::/58,6252001,6252001,,0,0
2001:470:71:f40::/62,6252001,6252001,,0,0
2001:470:71:f44::/64,690791,6252001,,0,0
2001:470:71:f45::/64,6252001,6252001,,0,0
2001:470:71:f46::/63,6252001,6252001,,0,0
2001:470:71:f48::/61,6252001,6252001,,0,0
2001:470:71:f50::/60,6252001,6252001,,0,0
2001:470:71:f60::/59,6252001,6252001,,0,0
2001:470:71:f80::/57,6252001,6252001,,0,0
2001:470:71:1000::/52,6252001,6252001,,0,0
2001:470:71:2000::/51,6252001,6252001,,0,0
2001:470:71:4000::/50,6252001,6252001,,0,0
2001:470:71:8000::/49,6252001,6252001,,0,0
2001:470:72::/47,6252001,6252001,,0,0
2001:470:74::/46,6252001,6252001,,0,0
2001:470:78::/47,6252001,6252001,,0,0
2001:470:7a::/48,6252001,6252001,,0,0
2001:470:7b::/55,6252001,6252001,,0,0
2001:470:7b:200::/56,6252001,6252001,,0,0
2001:470:7b:300::/58,6252001,6252001,,0,0
2001:470:7b:340::/59,6252001,6252001,,0,0
2001:470:7b:360::/60,6252001,6252001,,0,0
2001:470:7b:370::/62,6252001,6252001,,0,0
2001:470:7b:374::/64,1880251,6252001,,0,0
2001:470:7b:375::/64,6252001,6252001,,0,0
2001:470:7b:376::/63,6252001,6252001,,0,0
2001:470:7b:378::/61,6252001,6252001,,0,0
2001:470:7b:380::/57,6252001,6252001,,0,0
2001:470:7b:400::/54,6252001,6252001,,0,0
2001:470:7b:800::/53,6252001,6252001,,0,0
2001:470:7b:1000::/52,6252001,6252001,,0,0
2001:470:7b:2000::/51,6252001,6252001,,0,0
2001:470:7b:4000::/50,6252001,6252001,,0,0
2001:470:7b:8000::/49,6252001,6252001,,0,0
2001:470:7c::/46,6252001,6252001,,0,0
2001:470:80::/41,6252001,6252001,,0,0
2001:470:100::/44,6252001,6252001,,0,0
2001:470:110::/45,6252001,6252001,,0,0
2001:470:118::/47,6252001,6252001,,0,0
2001:470:11a::/48,6252001,6252001,,0,0
2001:470:11b::/48,6251999,6252001,,0,0
2001:470:11c::/46,6252001,6252001,,0,0
2001:470:120::/43,6252001,6252001,,0,0
2001:470:140::/42,6252001,6252001,,0,0
2001:470:180::/41,6252001,6252001,,0,0
2001:470:200::/39,6252001,6252001,,0,0
2001:470:400::/38,6252001,6252001,,0,0
2001:470:800::/37,6252001,6252001,,0,0
2001:470:1000::/37,6252001,6252001,,0,0
2001:470:1800::/41,6252001,6252001,,0,0
2001:470:1880::/43,6252001,6252001,,0,0
2001:470:18a0::/45,6252001,6252001,,0,0
2001:470:18a8::/47,6252001,6252001,,0,0
2001:470:18aa::/48,6252001,6252001,,0,0
2001:470:18ab::/48,2635167,6252001,,0,0
2001:470:18ac::/46,6252001,6252001,,0,0
2001:470:18b0::/44,6252001,6252001,,0,0
2001:470:18c0::/42,6252001,6252001,,0,0
2001:470:1900::/41,6252001,6252001,,0,0
2001:470:1980::/42,6252001,6252001,,0,0
2001:470:19c0::/43,6252001,6252001,,0,0
2001:470:19e0::/45,6252001,6252001,,0,0
2001:470:19e8::/48,6252001,6252001,,0,0
2001:470:19e9::/48,2635167,6252001,,0,0
2001:470:19ea::/47,6252001,6252001,,0,0
2001:470:19ec::/46,6252001,6252001,,0,0
2001:470:19f0::/44,6252001,6252001,,0,0
2001:470:1a00::/40,6252001,6252001,,0,0
2001:470:1b00::/43,6252001,6252001,,0,0
2001:470:1b20::/45,6252001,6252001,,0,0
2001:470:1b28::/46,6252001,6252001,,0,0
2001:470:1b2c::/47,6252001,6252001,,0,0
2001:470:1b2e::/48,2635167,6252001,,0,0
2001:470:1b2f::/48,6252001,6252001,,0,0
2001:470:1b30::/44,6252001,6252001,,0,0
2001:470:1b40::/42,6252001,6252001,,0,0
2001:470:1b80::/41,6252001,6252001,,0,0
2001:470:1c00::/39,6252001,6252001,,0,0
2001:470:1e00::/40,6252001,6252001,,0,0
2001:470:1f00::/45,6252001,6252001,,0,0
2001:470:1f08::/47,2635167,6252001,,0,0
2001:470:1f0a::/53,6252001,6252001,,0,0
2001:470:1f0a:800::/56,6252001,6252001,,0,0
2001:470:1f0a:900::/57,6252001,6252001,,0,0
2001:470:1f0a:980::/58,6252001,6252001,,0,0
2001:470:1f0a:9c0::/62,6252001,6252001,,0,0
2001:470:1f0a:9c4::/64,2782113,6252001,,0,0
2001:470:1f0a:9c5::/64,6252001,6252001,,0,0
2001:470:1f0a:9c6::/63,6252001,6252001,,0,0
2001:470:1f0a:9c8::/61,6252001,6252001,,0,0
2001:470:1f0a:9d0::/60,6252001,6252001,,0,0
2001:470:1f0a:9e0::/59,6252001,6252001,,0,0
2001:470:1f0a:a00::/55,6252001,6252001,,0,0
2001:470:1f0a:c00::/59,6252001,6252001,,0,0
2001:470:1f0a:c20::/64,2921044,6252001,,0,0
2001:470:1f0a:c21::/64,6252001,6252001,,0,0
2001:470:1f0a:c22::/63,6252001,6252001,,0,0
2001:470:1f0a:c24::/62,6252001,6252001,,0,0
2001:470:1f0a:c28::/61,6252001,6252001,,0,0
2001:470:1f0a:c30::/60,6252001,6252001,,0,0
2001:470:1f0a:c40::/58,6252001,6252001,,0,0
2001:470:1f0a:c80::/57,6252001,6252001,,0,0
2001:470:1f0a:d00::/56,6252001,6252001,,0,0
2001:470:1f0a:e00::/55,6252001,6252001,,0,0
2001:470:1f0a:1000::/52,6252001,6252001,,0,0
2001:470:1f0a:2000::/51,6252001,6252001,,0,0
2001:470:1f0a:4000::/50,6252001,6252001,,0,0
2001:470:1f0a:8000::/49,6252001,6252001,,0,0
2001:470:1f0b::/57,2017370,6252001,,0,0
2001:470:1f0b:80::/59,2017370,6252001,,0,0
2001:470:1f0b:a0::/61,2017370,6252001,,0,0
2001:470:1f0b:a8::/64,2017370,6252001,,0,0
2001:470:1f0b:a9::/65,2017370,6252001,,0,0
2001:470:1f0b:a9:8000::/68,2017370,6252001,,0,0
2001:470:1f0b:a9:9000::/69,2017370,6252001,,0,0
2001:470:1f0b:a9:9800::/70,2017370,6252001,,0,0
2001:470:1f0b:a9:9c00::/72,2017370,6252001,,0,0
2001:470:1f0b:a9:9d00::/73,2017370,6252001,,0,0
2001:470:1f0b:a9:9d80::/74,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc0::/79,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc2::/80,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3::/82,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:4000::/83,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6000::/85,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6800::/86,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6c00::/87,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6e00::/89,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6e80::/90,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ec0::/92,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed0::/93,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8::/97,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:8000:0/98,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:c000:0/99,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e000:0/101,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e800:0/108,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e810:0/109,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e818:0/112,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:0/113,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:8000/114,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:c000/115,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:e000/116,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f000/117,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f800/121,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f880/124,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f890/125,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f898/127,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f89a/128,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f89b/128,2921044,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f89c/126,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f8a0/123,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f8c0/122,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:f900/120,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:fa00/119,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e819:fc00/118,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e81a:0/111,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e81c:0/110,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e820:0/107,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e840:0/106,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e880:0/105,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:e900:0/104,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:ea00:0/103,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:ec00:0/102,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed8:f000:0/100,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ed9::/96,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6eda::/95,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6edc::/94,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6ee0::/91,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:6f00::/88,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:7000::/84,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc3:8000::/81,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc4::/78,2017370,6252001,,0,0
2001:470:1f0b:a9:9dc8::/77,2017370,6252001,,0,0
2001:470:1f0b:a9:9dd0::/76,2017370,6252001,,0,0
2001:470:1f0b:a9:9de0::/75,2017370,6252001,,0,0
2001:470:1f0b:a9:9e00::/71,2017370,6252001,,0,0
2001:470:1f0b:a9:a000::/67,2017370,6252001,,0,0
2001:470:1f0b:a9:c000::/66,2017370,6252001,,0,0
2001:470:1f0b:aa::/63,2017370,6252001,,0,0
2001:470:1f0b:ac::/62,2017370,6252001,,0,0
2001:470:1f0b:b0::/60,2017370,6252001,,0,0
2001:470:1f0b:c0::/58,2017370,6252001,,0,0
2001:470:1f0b:100::/56,2017370,6252001,,0,0
2001:470:1f0b:200::/56,2017370,6252001,,0,0
2001:470:1f0b:300::/61,2017370,6252001,,0,0
2001:470:1f0b:308::/62,2017370,6252001,,0,0
2001:470:1f0b:30c::/63,2017370,6252001,,0,0
2001:470:1f0b:30e::/64,2017370,6252001,,0,0
2001:470:1f0b:30f::/64,2921044,6252001,,0,0
2001:470:1f0b:310::/60,2017370,6252001,,0,0
2001:470:1f0b:320::/59,2017370,6252001,,0,0
2001:470:1f0b:340::/58,2017370,6252001,,0,0
2001:470:1f0b:380::/57,2017370,6252001,,0,0
2001:470:1f0b:400::/61,2017370,6252001,,0,0
2001:470:1f0b:408::/64,3057568,6252001,,0,0
2001:470:1f0b:409::/64,2017370,6252001,,0,0
2001:470:1f0b:40a::/63,2017370,6252001,,0,0
2001:470:1f0b:40c::/62,2017370,6252001,,0,0
2001:470:1f0b:410::/60,2017370,6252001,,0,0
2001:470:1f0b:420::/59,2017370,6252001,,0,0
2001:470:1f0b:440::/58,2017370,6252001,,0,0
2001:470:1f0b:480::/59,2017370,6252001,,0,0
2001:470:1f0b:4a0::/60,2017370,6252001,,0,0
2001:470:1f0b:4b0::/64,2017370,6252001,,0,0
2001:470:1f0b:4b1::/64,690791,6252001,,0,0
2001:470:1f0b:4b2::/63,2017370,6252001,,0,0
2001:470:1f0b:4b4::/62,2017370,6252001,,0,0
2001:470:1f0b:4b8::/61,2017370,6252001,,0,0
2001:470:1f0b:4c0::/58,2017370,6252001,,0,0
2001:470:1f0b:500::/57,2017370,6252001,,0,0
2001:470:1f0b:580::/59,2017370,6252001,,0,0
2001:470:1f0b:5a0::/64,2782113,6252001,,0,0
2001:470:1f0b:5a1::/64,2017370,6252001,,0,0
2001:470:1f0b:5a2::/63,2017370,6252001,,0,0
